Nr;Color;Sensor0;Red0;Green0;Blue0;Intensity0;Sensor1;Red1;Green1;Blue1;Intensity1
128056;Empty;0;18;21;15;5;1;34;34;27;10
128057;Empty;0;18;13;15;5;1;34;34;26;10
128058;Empty;0;18;20;15;5;1;34;34;26;10
128059;Empty;0;18;21;15;5;1;34;34;26;10
128060;Empty;0;18;21;15;5;1;34;33;27;10
128061;Empty;0;18;20;15;5;1;34;34;26;10
128062;Empty;0;18;20;15;5;1;34;34;26;10
128063;Empty;0;18;20;15;5;1;34;34;27;10
128064;Empty;0;18;21;15;5;1;34;34;27;10
128065;Empty;0;18;21;15;5;1;34;34;26;10
128066;Empty;0;18;21;15;5;1;34;33;26;10
128067;Empty;0;18;21;15;5;1;34;33;26;10
128068;Empty;0;18;21;15;5;1;34;34;27;10
128069;Empty;0;18;21;15;5;1;34;34;27;10
128070;Empty;0;18;21;15;5;1;34;34;26;10
128071;Empty;0;18;21;15;5;1;34;34;27;10
128072;Empty;0;18;20;15;5;1;34;34;26;10
128073;Empty;0;18;20;15;5;1;34;33;27;10
128074;Empty;0;18;21;15;5;1;34;34;27;10
128075;Empty;0;18;21;15;5;1;34;34;27;10
128076;Empty;0;18;21;15;5;1;34;34;27;10
128077;Empty;0;18;21;15;5;1;34;34;27;10
128078;Empty;0;18;20;15;5;1;34;33;26;10
128079;Empty;0;18;20;15;5;1;34;34;26;10
128080;Empty;0;18;21;15;5;1;34;34;26;10
128081;Empty;0;18;21;15;5;1;34;34;27;10
128082;Empty;0;18;21;15;5;1;34;34;27;10
128083;Empty;0;18;21;15;5;1;34;34;27;10
128084;Empty;0;18;21;15;5;1;34;34;27;10
128085;Empty;0;18;20;15;5;1;34;33;27;10
128086;Empty;0;18;21;15;5;1;34;34;27;10
128087;Empty;0;18;21;15;5;1;34;34;26;10
128088;Empty;0;18;21;15;5;1;34;34;26;10
128089;Empty;0;18;21;15;5;1;34;34;27;10
128090;Empty;0;18;20;15;5;1;34;33;26;10
128091;Empty;0;18;20;15;5;1;34;34;26;10
128092;Empty;0;18;21;15;5;1;34;34;26;10
128093;Empty;0;18;21;15;5;1;34;34;27;10
128094;Empty;0;18;21;16;5;1;34;34;27;10
128095;Empty;0;18;21;15;5;1;34;34;27;10
128096;Empty;0;18;20;15;5;1;34;33;26;10
128097;Empty;0;18;21;15;5;1;34;33;27;10
128098;Empty;0;18;21;15;5;1;34;34;26;10
128099;Empty;0;18;21;15;5;1;34;34;27;10
128100;Empty;0;18;21;15;5;1;34;34;27;10
128101;Empty;0;23;21;15;5;1;34;34;27;10
128102;Empty;0;18;21;15;5;1;34;33;26;10
128103;Empty;0;18;21;15;5;1;34;33;26;10
128104;Empty;0;18;21;15;5;1;34;34;27;10
128105;Empty;0;18;21;15;5;1;34;34;27;10
128106;Empty;0;18;21;15;5;1;34;34;27;10
128107;Empty;0;18;21;15;5;1;34;34;27;10
128108;Empty;0;18;20;15;5;1;34;33;27;10
128109;Empty;0;18;20;15;5;1;34;34;26;10
128110;Empty;0;18;21;15;5;1;34;34;27;10
128111;Empty;0;18;21;15;5;1;34;34;27;10
128112;Empty;0;18;21;15;5;1;34;34;27;10
128113;Empty;0;18;20;15;5;1;34;34;27;10
128114;Empty;0;21;21;15;5;1;34;33;26;10
128115;Empty;0;18;21;15;5;1;34;33;26;10
128116;Empty;0;18;21;15;5;1;34;34;27;10
128117;Empty;0;18;21;15;5;1;34;34;27;10
128118;Empty;0;18;21;15;5;1;34;34;27;10
128119;Empty;0;18;21;15;5;1;34;34;27;10
128120;Empty;0;18;20;15;5;1;34;34;26;10
128121;Empty;0;18;21;15;5;1;34;33;26;10
128122;Empty;0;18;21;15;5;1;34;34;26;10
128123;Empty;0;18;21;15;5;1;34;34;27;10
128124;Empty;0;18;21;15;5;1;34;34;27;10
128125;Empty;0;18;21;15;5;1;34;34;27;10
128126;Empty;0;18;21;15;5;1;34;33;26;10
128127;Empty;0;18;20;15;5;1;34;34;26;10
128128;Empty;0;18;21;15;5;1;34;34;26;10
128129;Empty;0;18;21;15;5;1;34;34;27;10
128130;Empty;0;18;21;15;5;1;34;34;27;10
128131;Empty;0;18;21;15;5;1;34;34;27;10
128132;Empty;0;18;21;15;5;1;34;33;27;10
128133;Empty;0;18;20;15;5;1;34;34;26;10
128134;Empty;0;18;21;15;5;1;34;34;27;10
128135;Empty;0;18;21;15;5;1;34;34;26;10
128136;Empty;0;18;21;11;5;1;34;34;27;10
128137;Empty;0;18;21;15;5;1;34;34;26;10
128138;Empty;0;18;20;15;5;1;34;33;26;10
128139;Empty;0;18;20;15;5;1;34;33;26;10
128140;Empty;0;18;20;15;5;1;33;34;27;10
128141;Empty;0;18;21;15;5;1;34;34;27;10
128142;Empty;0;18;21;15;5;1;34;34;27;10
128143;Empty;0;18;21;15;5;1;34;34;26;10
128144;Empty;0;18;21;15;5;1;34;34;26;10
128145;Empty;0;18;20;15;5;1;34;33;27;10
128146;Empty;0;18;21;15;5;1;34;34;22;10
128147;Empty;0;18;21;15;5;1;34;34;27;10
128148;Empty;0;18;21;15;5;1;34;34;27;10
128149;Empty;0;18;21;15;5;1;34;34;27;10
128150;Empty;0;18;21;15;5;1;34;34;26;10
128151;Empty;0;18;21;15;5;1;34;33;26;10
128152;Empty;0;18;21;15;5;1;34;34;27;10
128153;Empty;0;18;21;15;5;1;34;34;27;10
128154;Empty;0;18;21;15;5;1;34;34;26;10
128155;Empty;0;18;26;15;5;1;34;34;26;10
128156;Empty;0;18;21;15;5;1;34;33;26;10
128157;Empty;0;18;21;15;5;1;34;34;26;10
128158;Empty;0;18;20;15;5;1;41;34;27;10
128159;Empty;0;18;21;15;5;1;34;34;25;10
128160;Empty;0;18;21;15;5;1;34;34;27;10
128161;Empty;0;18;21;15;5;1;34;34;26;10
128162;Empty;0;18;20;15;5;1;34;33;26;10
128163;Empty;0;18;20;15;5;1;34;33;26;10
128164;Empty;0;18;20;15;5;1;34;34;19;10
128165;Empty;0;18;21;15;5;1;34;34;27;10
128166;Empty;0;18;21;15;5;1;34;34;27;10
128167;Empty;0;18;21;15;5;1;34;34;27;10
128168;Empty;0;18;20;15;5;1;34;34;27;10
128169;Empty;0;18;21;15;5;1;34;34;27;10
128170;Empty;0;18;21;15;5;1;34;34;27;10
128171;Empty;0;18;21;15;1;1;34;34;27;10
128172;Empty;0;18;21;15;5;1;34;34;27;10
128173;Empty;0;18;21;15;5;1;34;34;27;10
128174;Empty;0;18;21;15;5;1;34;33;26;10
128175;Empty;0;18;20;15;5;1;34;34;26;10
128176;Empty;0;18;21;15;5;1;34;34;26;10
128177;Empty;0;18;21;15;5;1;34;34;27;10
128178;Empty;0;18;21;15;5;1;34;34;27;10
128179;Empty;0;18;21;15;5;1;34;34;26;10
128180;Empty;0;18;20;15;5;1;34;33;27;10
128181;Empty;0;18;21;15;5;1;34;34;26;10
128182;Empty;0;18;21;15;5;1;34;34;27;10
128183;Empty;0;18;21;15;5;1;34;34;27;10
128184;Empty;0;18;21;15;5;1;34;34;26;10
128185;Empty;0;18;21;15;5;1;34;34;27;10
128186;Empty;0;18;20;15;5;1;34;33;26;10
128187;Empty;0;18;21;15;5;1;34;34;26;10
128188;Empty;0;18;21;15;5;1;34;34;27;10
128189;Empty;0;14;21;15;5;1;34;34;27;10
128190;Empty;0;18;21;15;5;1;34;34;27;10
128191;Empty;0;18;21;15;5;1;34;34;26;10
128192;Empty;0;18;20;15;5;1;34;34;26;10
128193;Empty;0;18;20;15;5;1;34;34;26;10
128194;Empty;0;18;21;15;5;1;34;34;26;10
128195;Empty;0;18;21;15;5;1;34;34;27;10
128196;Empty;0;18;21;15;5;1;34;34;27;10
128197;Empty;0;18;21;15;8;1;34;34;27;10
128198;Empty;0;18;20;15;5;1;34;33;27;10
128199;Empty;0;18;20;15;5;1;34;33;26;10
128200;Empty;0;18;21;15;5;1;34;34;27;10
128201;Empty;0;18;21;15;5;1;34;34;27;10
128202;Empty;0;18;20;15;5;1;34;34;27;10
128203;Empty;0;18;21;15;5;1;34;34;27;10
128204;Empty;0;18;20;15;5;1;34;33;26;10
128205;Empty;0;18;21;15;5;1;34;33;26;10
128206;Empty;0;18;21;15;5;1;34;34;26;10
128207;Empty;0;18;21;15;5;1;34;34;27;10
128208;Empty;0;18;21;15;5;1;34;34;27;10
128209;Empty;0;18;21;15;5;1;34;34;27;10
128210;Empty;0;18;20;15;1;1;34;33;27;10
128211;Empty;0;18;20;15;5;1;34;33;26;10
128212;Empty;0;18;21;15;5;1;34;34;27;10
128213;Empty;0;18;21;15;5;1;34;34;26;10
128214;Empty;0;18;21;15;5;1;34;34;27;10
128215;Empty;0;18;21;15;5;1;34;34;27;10
128216;Empty;0;18;21;15;5;1;34;33;26;10
128217;Empty;0;18;18;15;5;1;34;33;27;10
128218;Empty;0;18;21;15;5;1;34;34;27;10
128219;Empty;0;18;21;15;5;1;34;34;26;10
128220;Empty;0;18;21;15;5;1;34;34;27;10
128221;Empty;0;18;21;15;5;1;34;34;26;10
128222;Empty;0;18;21;15;5;1;34;33;27;10
128223;Empty;0;18;21;15;5;1;34;33;26;10
128224;Empty;0;18;21;15;5;1;34;34;27;10
128225;Empty;0;18;21;15;5;1;34;34;27;10
128226;Empty;0;18;20;15;5;1;34;34;26;10
128227;Empty;0;18;21;15;5;1;34;33;26;10
128228;Empty;0;18;21;15;5;1;34;34;26;10
128229;Empty;0;18;20;15;5;1;34;34;26;10
128230;Empty;0;18;21;15;5;1;34;34;26;10
128231;Empty;0;18;21;15;5;1;34;34;27;10
128232;Empty;0;18;21;15;5;1;34;34;26;10
128233;Empty;0;18;21;15;5;1;34;34;26;10
128234;Empty;0;18;21;15;10;1;34;33;26;10
128235;Empty;0;18;20;15;5;1;34;33;26;10
128236;Empty;0;18;20;15;5;1;34;33;27;10
128237;Empty;0;18;21;15;5;1;34;34;27;10
128238;Empty;0;18;21;15;5;1;34;34;26;10
128239;Empty;0;18;21;15;2;1;34;34;27;10
128240;Empty;0;18;20;15;5;1;34;33;26;10
128241;Empty;0;18;20;15;5;1;34;34;26;10
128242;Empty;0;18;21;15;5;1;34;34;27;10
128243;Empty;0;18;21;15;5;1;34;34;27;10
128244;Empty;0;18;21;15;5;1;34;34;26;10
128245;Empty;0;18;21;15;5;1;34;34;27;10
128246;Empty;0;18;20;15;5;1;35;34;27;10
128247;Empty;0;18;20;15;5;1;34;34;22;10
128248;Empty;0;18;21;15;5;1;34;34;27;10
128249;Empty;0;18;21;15;5;1;34;34;27;10
128250;Empty;0;18;21;15;5;1;34;34;26;10
128251;Empty;0;18;21;15;5;1;34;34;26;10
128252;Empty;0;18;20;15;5;1;34;34;27;10
128253;Empty;0;18;21;15;5;1;34;33;26;10
128254;Empty;0;18;21;15;11;1;34;33;26;10
128255;Empty;0;18;21;15;5;1;34;34;26;10
128256;Empty;0;18;21;15;5;1;34;34;27;10
128257;Empty;0;18;21;15;5;1;34;34;26;10
128258;Empty;0;18;21;15;5;1;34;34;27;10
128259;Empty;0;18;21;15;5;1;34;33;26;13
128260;Empty;0;18;21;14;5;1;34;34;27;10
128261;Empty;0;18;21;15;5;1;34;34;27;10
128262;Empty;0;18;21;15;5;1;34;34;27;10
128263;Empty;0;18;21;15;5;1;34;32;26;10
128264;Empty;0;18;21;15;5;1;34;34;26;10
128265;Empty;0;18;21;15;5;1;34;33;26;10
128266;Empty;0;18;21;15;5;1;34;34;27;10
128267;Empty;0;18;21;15;5;1;34;34;26;10
128268;Empty;0;18;21;15;5;1;34;34;27;10
128269;Empty;0;18;21;15;5;1;34;34;27;10
128270;Empty;0;18;21;15;5;1;34;34;26;10
128271;Empty;0;18;27;15;5;1;34;34;26;10
128272;Empty;0;18;21;15;5;1;34;34;27;10
128273;Empty;0;18;21;15;5;1;34;34;26;10
128274;Empty;0;18;21;15;5;1;34;34;27;10
128275;Empty;0;18;21;15;5;1;34;34;27;10
128276;Empty;0;18;20;15;5;1;34;34;26;10
128277;Empty;0;18;20;15;5;1;34;33;26;10
128278;Empty;0;18;21;15;5;1;34;34;26;10
128279;Empty;0;18;21;15;5;1;34;34;27;10
128280;Empty;0;18;21;15;5;1;34;34;26;10
128281;Empty;0;18;21;15;5;1;34;34;26;10
128282;Empty;0;18;20;15;5;1;34;34;26;10
128283;Empty;0;18;20;15;5;1;34;34;26;10
128284;Empty;0;18;21;15;5;1;34;34;26;10
128285;Empty;0;18;21;15;5;1;34;34;27;10
128286;Empty;0;18;21;15;5;1;34;29;26;10
128287;Empty;0;18;21;15;5;1;34;34;27;10
128288;Empty;0;18;20;15;5;1;34;33;26;10
128289;Empty;0;18;20;15;5;1;34;33;26;10
128290;Empty;0;18;21;15;5;1;34;34;27;10
128291;Empty;0;18;21;15;5;1;34;34;26;10
128292;Empty;0;18;21;15;5;1;34;34;26;10
128293;Empty;0;18;20;15;5;1;34;34;27;10
128294;Empty;0;18;27;15;5;1;34;34;26;10
128295;Empty;0;18;20;15;5;1;34;33;26;10
128296;Empty;0;18;21;15;5;1;34;34;27;10
128297;Empty;0;18;21;15;5;1;34;34;26;10
128298;Empty;0;18;21;15;5;1;34;34;27;10
128299;Empty;0;18;21;15;5;1;34;34;27;10
128300;Empty;0;18;21;15;5;1;34;33;26;10
128301;Empty;0;18;20;15;5;1;34;33;26;10
128302;Empty;0;18;21;15;5;1;34;34;26;10
128303;Empty;0;18;21;15;5;1;34;34;27;10
128304;Empty;0;18;21;15;5;1;34;34;26;10
128305;Empty;0;18;21;15;5;1;34;34;27;10
128306;Empty;0;18;20;15;5;1;34;33;26;10
128307;Empty;0;18;20;15;5;1;34;34;26;10
128308;Empty;0;18;21;15;5;1;34;34;27;10
128309;Empty;0;18;21;15;5;1;34;34;27;10
128310;Empty;0;18;21;15;5;1;34;34;27;10
128311;Empty;0;18;21;15;5;1;34;34;27;10
128312;Empty;0;18;20;15;5;1;34;34;27;10
128313;Empty;0;18;20;15;5;1;34;34;26;10
128314;Empty;0;18;21;15;5;1;34;34;26;10
128315;Empty;0;18;21;15;5;1;34;34;27;10
128316;Empty;0;18;21;15;5;1;34;34;26;10
128317;Empty;0;18;21;15;5;1;34;34;26;10
128318;Empty;0;18;20;15;5;1;34;33;27;10
128319;Empty;0;18;21;15;5;1;34;34;27;10
128320;Empty;0;18;21;15;5;1;34;34;26;10
128321;Empty;0;18;21;15;5;1;34;34;27;10
128322;Empty;0;18;21;15;5;1;34;34;27;10
128323;Empty;0;18;21;15;5;1;34;34;27;10
128324;Empty;0;18;21;15;5;1;34;33;26;10
128325;Empty;0;18;21;15;5;1;34;33;26;10
128326;Empty;0;18;21;15;5;1;34;34;27;10
128327;Empty;0;18;21;15;5;1;34;34;26;10
128328;Empty;0;18;20;15;5;1;34;34;27;10
128329;Empty;0;18;21;15;5;1;34;34;26;10
128330;Empty;0;18;20;15;5;1;34;34;26;10
128331;Empty;0;18;21;15;5;1;34;34;26;10
128332;Empty;0;18;21;15;5;1;34;34;27;10
128333;Empty;0;18;21;15;5;1;34;34;27;10
128334;Empty;0;18;21;15;5;1;34;34;24;10
128335;Empty;0;18;21;15;5;1;34;34;27;10
128336;Empty;0;18;20;15;5;1;34;34;26;10
128337;Empty;0;18;20;9;5;1;34;34;26;10
128338;Empty;0;18;13;15;5;1;34;34;27;10
128339;Empty;0;18;21;15;5;1;34;34;27;10
128340;Empty;0;18;21;15;5;1;34;34;26;10
128341;Empty;0;18;21;15;5;1;34;34;27;10
128342;Empty;0;18;20;15;5;1;34;33;27;10
128343;Empty;0;18;21;15;5;1;34;33;27;10
128344;Empty;0;18;21;15;5;1;34;34;27;10
128345;Empty;0;18;20;15;5;1;34;34;27;10
128346;Empty;0;18;21;15;5;1;34;34;27;10
128347;Empty;0;18;21;15;5;1;34;34;26;10
128348;Empty;0;18;20;15;5;1;34;34;26;10
128349;Empty;0;18;20;15;5;1;34;33;27;10
128350;Empty;0;18;21;15;5;1;34;34;26;10
128351;Empty;0;18;27;15;5;1;34;34;26;10
128352;Empty;0;18;20;15;5;1;34;34;27;10
128353;Empty;0;18;21;15;5;1;34;34;27;10
128354;Empty;0;18;20;15;5;1;34;33;26;10
128355;Empty;0;18;20;15;5;1;34;34;27;10
128356;Empty;0;18;21;15;5;1;34;34;27;10
128357;Empty;0;18;21;15;5;1;34;34;26;10
128358;Empty;0;18;21;10;5;1;34;34;26;10
128359;Empty;0;18;16;15;5;1;34;34;27;10
128360;Empty;0;18;20;15;5;1;34;34;26;10
128361;Empty;0;18;20;15;5;1;34;33;27;10
128362;Empty;0;18;21;15;5;1;34;34;27;10
128363;Empty;0;18;21;15;5;1;34;34;27;10
128364;Empty;0;18;21;15;5;1;34;34;26;10
128365;Empty;0;18;21;15;5;1;34;34;27;10
128366;Empty;0;18;20;15;5;1;34;33;26;10
128367;Empty;0;18;21;15;5;1;34;33;27;10
128368;Empty;0;18;21;15;5;1;34;34;27;10
128369;Empty;0;18;18;15;5;1;34;34;27;10
128370;Empty;0;18;20;15;5;1;34;34;27;10
128371;Empty;0;18;21;15;5;1;34;34;27;10
128372;Empty;0;18;20;15;5;1;34;33;26;10
128373;Empty;0;18;20;15;5;1;34;34;26;10
128374;Empty;0;18;21;15;5;1;34;34;27;10
128375;Empty;0;18;21;15;5;1;34;34;27;10
128376;Empty;0;18;21;15;5;1;34;33;26;10
128377;Empty;0;18;17;15;5;1;34;34;27;10
128378;Empty;0;18;20;15;5;1;34;34;26;10
128379;Empty;0;18;20;15;5;1;34;34;26;10
128380;Empty;0;18;21;15;5;1;34;34;27;10
128381;Empty;0;18;21;15;5;1;34;34;27;10
128382;Empty;0;18;21;15;5;1;34;34;27;10
128383;Empty;0;18;21;15;5;1;34;34;27;10
128384;Empty;0;18;20;15;5;1;34;34;26;10
128385;Empty;0;18;20;15;5;1;34;34;26;10
128386;Empty;0;18;21;15;5;1;34;34;27;10
128387;Empty;0;18;21;15;5;1;34;34;26;10
128388;Empty;0;18;21;15;5;1;34;34;27;10
128389;Empty;0;18;20;15;5;1;34;34;26;10
128390;Empty;0;18;20;15;5;1;34;33;26;10
128391;Empty;0;18;20;15;1;1;34;33;27;10
128392;Empty;0;18;21;15;5;1;34;34;27;10
128393;Empty;0;18;21;15;5;1;34;34;27;10
128394;Empty;0;18;21;15;5;1;34;34;26;10
128395;Empty;0;18;21;15;5;1;34;34;27;10
128396;Empty;0;18;20;15;5;1;34;34;27;10
128397;Empty;0;18;20;14;5;1;34;33;26;10
128398;Empty;0;18;15;15;5;1;34;34;26;10
128399;Empty;0;18;21;15;5;1;34;34;27;10
128400;Empty;0;18;21;15;5;1;34;34;27;10
128401;Empty;0;18;21;15;5;1;34;34;26;10
128402;Empty;0;18;21;15;5;1;34;33;27;10
128403;Empty;0;18;20;15;5;1;34;34;27;10
128404;Empty;0;18;21;15;5;1;34;34;27;10
128405;Empty;0;18;21;15;5;1;34;34;27;10
128406;Empty;0;18;21;15;5;1;34;34;27;10
128407;Empty;0;18;21;15;5;1;34;34;27;10
128408;Empty;0;18;20;15;5;1;34;34;27;10
128409;Empty;0;18;21;15;5;1;34;33;26;10
128410;Empty;0;18;21;23;5;1;34;34;27;10
128411;Empty;0;18;21;15;5;1;34;34;27;10
128412;Empty;0;18;21;15;5;1;34;34;27;10
128413;Empty;0;18;21;15;5;1;34;34;27;10
128414;Empty;0;18;20;15;5;1;27;34;26;10
128415;Empty;0;18;20;15;5;1;34;34;27;10
128416;Empty;0;18;21;15;5;1;34;34;26;10
128417;Empty;0;18;21;15;5;1;34;34;26;10
128418;Empty;0;18;21;15;5;1;34;34;27;10
128419;Empty;0;18;21;15;5;1;34;34;26;10
128420;Empty;0;18;20;15;5;1;34;34;26;10
128421;Empty;0;18;20;15;5;1;34;33;26;10
128422;Empty;0;18;21;15;5;1;34;34;27;10
128423;Empty;0;18;21;15;5;1;34;34;26;10
128424;Empty;0;18;21;15;5;1;34;34;27;10
128425;Empty;0;18;21;15;5;1;34;34;27;10
128426;Empty;0;18;21;15;5;1;34;34;26;10
128427;Empty;0;18;21;15;5;1;34;34;27;10
128428;Empty;0;18;21;15;5;1;34;34;27;10
77135;Green;0;20;22;17;6;1;33;32;26;10
77136;Green;0;20;22;17;6;1;33;32;26;10
77137;Green;0;21;22;17;6;1;33;32;26;10
77138;Green;0;20;22;17;6;1;33;32;26;10
77139;Green;0;20;22;17;6;1;33;32;26;10
77140;Green;0;20;22;17;6;1;33;32;26;10
77141;Green;0;20;22;17;6;1;33;32;26;10
77142;Green;0;20;22;17;6;1;33;32;26;10
77143;Green;0;21;22;17;6;1;33;32;26;17
77144;Green;0;20;22;17;6;1;33;32;26;10
77145;Green;0;20;22;17;6;1;33;32;26;10
77146;Green;0;20;22;17;6;1;33;32;26;10
77147;Green;0;20;22;17;6;1;33;32;26;10
77148;Green;0;20;22;17;6;1;33;32;26;10
77149;Green;0;20;22;17;6;1;33;32;26;10
77150;Green;0;21;22;17;6;1;33;32;26;10
77151;Green;0;21;22;17;6;1;33;32;26;10
77152;Green;0;20;22;17;6;1;33;32;26;10
77153;Green;0;20;22;17;6;1;33;32;26;10
77154;Green;0;21;22;17;6;1;33;32;26;10
77155;Green;0;20;22;17;6;1;33;32;26;10
77156;Green;0;21;22;17;6;1;33;32;26;10
77157;Green;0;20;22;17;6;1;38;32;26;10
77158;Green;0;20;22;17;6;1;33;32;26;10
77159;Green;0;21;22;17;6;1;33;32;26;10
77160;Green;0;21;22;17;6;1;33;32;26;15
77161;Green;0;21;22;17;6;1;33;32;26;10
77162;Green;0;20;22;17;6;1;33;32;26;10
77163;Green;0;21;22;17;6;1;33;32;26;10
77164;Green;0;20;22;17;6;1;33;32;26;10
77165;Green;0;20;22;17;6;1;33;32;26;10
77166;Green;0;20;22;17;6;1;33;32;26;10
77167;Green;0;21;22;17;6;1;33;32;26;10
77168;Green;0;24;22;17;6;1;33;32;26;10
77169;Green;0;20;22;17;6;1;33;32;26;10
77170;Green;0;20;22;17;6;1;33;32;26;10
77171;Green;0;20;22;17;6;1;33;32;26;10
77172;Green;0;21;22;17;6;1;33;32;26;10
77173;Green;0;21;22;17;6;1;33;32;26;10
77174;Green;0;21;22;17;6;1;33;32;26;10
77175;Green;0;20;22;17;6;1;33;32;26;10
77176;Green;0;20;22;17;6;1;33;32;26;10
77177;Green;0;20;22;17;6;1;33;32;26;10
77178;Green;0;20;22;17;6;1;33;32;26;10
77179;Green;0;20;22;17;6;1;33;32;26;10
77180;Green;0;21;22;17;6;1;33;32;26;10
77181;Green;0;20;22;17;6;1;33;32;26;10
77182;Green;0;20;22;17;6;1;33;32;26;10
77183;Green;0;20;22;17;6;1;33;32;26;10
77184;Green;0;20;22;17;6;1;33;32;26;10
77185;Green;0;20;22;17;6;1;33;32;29;10
77186;Green;0;21;22;17;6;1;33;25;26;10
77187;Green;0;20;22;17;6;1;40;32;26;10
77188;Green;0;20;22;17;6;1;33;32;26;10
77189;Green;0;20;22;17;6;1;33;32;26;10
77190;Green;0;20;22;17;6;1;33;32;26;10
77191;Green;0;20;22;17;6;1;33;32;26;10
77192;Green;0;21;15;17;6;1;33;32;26;10
77193;Green;0;21;22;17;6;1;33;32;26;10
77194;Green;0;20;22;17;6;1;33;32;26;10
77195;Green;0;21;22;17;6;1;33;32;26;10
77196;Green;0;20;22;17;6;1;33;32;26;10
77197;Green;0;20;22;17;6;1;33;32;26;10
77198;Green;0;20;22;17;6;1;33;32;26;10
77199;Green;0;20;22;17;6;1;33;32;26;10
77200;Green;0;21;22;17;6;1;33;32;26;10
77201;Green;0;20;22;17;6;1;33;32;26;10
77202;Green;0;20;22;17;6;1;33;32;26;10
77203;Green;0;21;22;17;6;1;33;32;26;10
77204;Green;0;21;22;17;6;1;33;32;26;10
77205;Green;0;20;22;17;6;1;33;32;26;10
77206;Green;0;20;29;17;6;1;33;32;26;10
77207;Green;0;20;22;17;6;1;33;32;26;10
77208;Green;0;20;22;17;6;1;33;32;26;10
77209;Green;0;21;22;17;6;1;33;32;26;10
77210;Green;0;21;22;17;6;1;33;32;26;10
77211;Green;0;20;22;17;6;1;33;32;26;10
77212;Green;0;20;22;17;6;1;33;32;26;10
77213;Green;0;20;22;17;6;1;33;32;26;10
77214;Green;0;21;22;17;6;1;33;32;26;10
77215;Green;0;20;22;17;6;1;33;32;26;10
77216;Green;0;21;22;17;6;1;33;32;26;10
77217;Green;0;20;22;17;6;1;33;32;26;10
77218;Green;0;21;22;17;6;1;33;32;26;3
77219;Green;0;20;22;22;6;1;33;32;26;10
77220;Green;0;21;22;17;6;1;33;32;26;10
77221;Green;0;20;22;17;6;1;33;32;26;10
77222;Green;0;20;22;17;6;1;33;32;26;10
77223;Green;0;20;22;17;6;1;33;32;26;10
77224;Green;0;20;22;17;6;1;33;32;26;10
77225;Green;0;20;17;17;6;1;33;32;26;10
77226;Green;0;20;22;17;6;1;33;32;26;10
77227;Green;0;20;22;17;6;1;33;32;26;10
77228;Green;0;20;22;17;6;1;33;32;26;10
77229;Green;0;20;22;17;6;1;33;32;26;10
77230;Green;0;21;22;17;6;1;33;32;26;10
77231;Green;0;20;22;17;6;1;33;32;26;10
77232;Green;0;20;22;17;6;1;33;32;26;10
77233;Green;0;21;22;17;6;1;33;32;26;10
77234;Green;0;20;22;17;6;1;33;32;26;10
77235;Green;0;20;22;17;6;1;33;32;26;10
77236;Green;0;21;22;17;6;1;33;32;26;10
77237;Green;0;21;22;17;6;1;33;32;26;10
77238;Green;0;20;22;17;6;1;33;32;26;10
77239;Green;0;20;22;17;6;1;33;32;26;10
77240;Green;0;20;22;17;6;1;33;32;26;10
77241;Green;0;20;22;17;6;1;33;32;26;10
77242;Green;0;20;22;17;6;1;33;32;26;10
77243;Green;0;25;22;17;6;1;33;32;26;10
77244;Green;0;20;22;17;6;1;33;32;26;10
77245;Green;0;20;22;17;6;1;33;32;26;10
77246;Green;0;20;22;17;6;1;33;32;26;10
77247;Green;0;21;22;17;6;1;33;32;26;10
77248;Green;0;20;22;17;6;1;33;32;26;10
77249;Green;0;21;22;17;6;1;33;32;26;10
77250;Green;0;20;22;17;6;1;33;32;26;10
77251;Green;0;20;22;17;6;1;33;32;31;10
77252;Green;0;20;22;17;6;1;33;24;26;10
77253;Green;0;20;22;17;6;1;41;32;26;10
77254;Green;0;21;22;17;6;1;33;32;26;10
77255;Green;0;20;22;17;6;1;33;32;26;10
77256;Green;0;20;22;17;6;1;33;32;26;10
77257;Green;0;20;22;17;6;1;33;32;26;10
77258;Green;0;20;22;17;6;1;33;26;26;10
77259;Green;0;21;22;17;6;1;33;32;26;12
77260;Green;0;20;22;17;6;1;33;32;26;10
77261;Green;0;20;22;17;6;1;33;32;26;10
77262;Green;0;20;22;17;6;1;33;32;26;10
77263;Green;0;20;22;17;6;1;33;32;26;10
77264;Green;0;20;22;17;6;1;33;32;26;10
77265;Green;0;20;23;17;6;1;33;32;26;10
77266;Green;0;21;22;17;6;1;33;32;26;10
77267;Green;0;20;17;17;6;1;33;32;26;10
77268;Green;0;20;22;17;6;1;33;32;26;10
77269;Green;0;20;22;17;6;1;33;32;26;10
77270;Green;0;20;22;17;6;1;33;32;26;10
77271;Green;0;20;22;17;6;1;33;32;26;10
77272;Green;0;20;22;17;6;1;33;32;26;10
77273;Green;0;20;22;17;6;1;33;32;26;10
77274;Green;0;20;22;17;6;1;33;32;26;10
77275;Green;0;20;22;17;6;1;33;32;26;10
77276;Green;0;22;22;17;6;1;33;32;26;10
77277;Green;0;20;22;17;6;1;33;32;26;10
77278;Green;0;21;22;17;6;1;33;32;26;10
77279;Green;0;20;22;17;6;1;33;32;26;10
77280;Green;0;21;22;17;6;1;33;32;26;10
77281;Green;0;20;22;17;6;1;33;32;26;10
77282;Green;0;20;22;17;6;1;33;32;26;10
